id,vecmodel_id,brand_id/id,name,old_model_code
product_model_503591,503591,product_brand_0000000463,YL2GF,
product_model_503592,503592,product_brand_0000000679,YL2,
product_model_503593,503593,product_brand_0000000465,G7S,
product_model_503595,503595,product_brand_0000000795,G7S,
product_model_503596,503596,product_brand_0000000500,HDIII,
product_model_503597,503597,product_brand_0000000106,RXT135,
product_model_503598,503598,product_brand_0000000466,RXT135,
product_model_503599,503599,product_brand_0000000466,KMX125,
product_model_503600,503600,product_brand_0000000469,RS100,
product_model_503601,503601,product_brand_0000000611,"DT125,O1W",
product_model_503602,503602,product_brand_0000000611,RS100,
product_model_503603,503603,product_brand_0000000449,"HDIII,X4,GP125,KC125,B1LP,B120",
product_model_503604,503604,product_brand_0000000525,"B120,HDIII,X4,GP125,KC125,B1LP",
product_model_503605,503605,product_brand_0000000597,RS100,
product_model_503606,503606,product_brand_0000000597,"DT125,O1W",
product_model_503609,503609,product_brand_0000000050,CG125,
product_model_503612,503612,product_brand_0000000050,CG125,
product_model_503613,503613,product_brand_0000000005,KE125,
product_model_503614,503614,product_brand_0000000005,DT175,
product_model_503615,503615,product_brand_0000000605,TMX155,
product_model_503616,503616,product_brand_0000000050,YL2DX,
product_model_503617,503617,product_brand_0000000005,RS100,
product_model_503620,503620,product_brand_0000000467,"GP125,X4",
product_model_503621,503621,product_brand_0000000005,TMX155,
product_model_503622,503622,product_brand_0000000050,XL125S,
product_model_503623,503623,product_brand_0000000005,TS100,
product_model_503627,503627,product_brand_0000001118,"HDIII,RS100",
product_model_503629,503629,product_brand_0000000796,"JIANSHE,SKYGO",
product_model_503630,503630,product_brand_0000000797,"JIANSHE,SKYGO",
product_model_503631,503631,product_brand_0000000440,XL125R,
product_model_503632,503632,product_brand_0000000566,"HDIII,KC125,RS100",
product_model_503633,503633,product_brand_0000001118,TMX/XRM/WAVE,
product_model_503634,503634,product_brand_0000000684,COMMON,
product_model_503635,503635,product_brand_0000000910,"HDIIII, RS100",
product_model_503637,503637,product_brand_0000000473,WAVE110,
product_model_503638,503638,product_brand_0000000486,C100,
product_model_503639,503639,product_brand_0000000467,X4,
product_model_503640,503640,product_brand_0000000467,X4,
product_model_503641,503641,product_brand_0000000036,RS100,
product_model_503642,503642,product_brand_0000000525,"X4,G7S,HDIII",
product_model_503643,503643,product_brand_0000000800,C100 EXCESS,
product_model_503644,503644,product_brand_0000000448,B1,
product_model_503645,503645,product_brand_0000000050,CRYPTON,
product_model_503647,503647,product_brand_0000000459,COMMON,
product_model_503648,503648,product_brand_0000000801,COMMON,
product_model_503649,503649,product_brand_0000000449,"RS100,YL2",
product_model_503650,503650,product_brand_0000000467,X4,
product_model_503651,503651,product_brand_0000000526,"RS100,YL2",
product_model_503652,503652,product_brand_0000000471,COMMON,
product_model_503653,503653,product_brand_0000000448,AURA,
product_model_503655,503655,product_brand_0000000526,KE125,
product_model_503658,503658,product_brand_0000000802,"HDIII,X4",
product_model_503659,503659,product_brand_0000000802,G7S,
product_model_503660,503660,product_brand_0000000495,G7S,
product_model_503661,503661,product_brand_0000000448,G7S,
product_model_503662,503662,product_brand_0000000495,G7S,
product_model_503663,503663,product_brand_0000000597,AR80-K,
product_model_503664,503664,product_brand_0000000448,G7S,
product_model_503665,503665,product_brand_0000000448,"RS100,YL2",
product_model_503666,503666,product_brand_0000000457,"RS100,YL2",
product_model_503667,503667,product_brand_0000000525,"DT100X,DT125(6 HOLES)",
product_model_503668,503668,product_brand_0000000495,"DT100X,DT125(6 HOLES)",
product_model_503669,503669,product_brand_0000000526,FS80,
product_model_503670,503670,product_brand_0000000802,FS80,
product_model_503671,503671,product_brand_0000000802,FS80,
product_model_503672,503672,product_brand_0000000495,"TS100,TS125",
product_model_503673,503673,product_brand_0000000495,"TS100,TS125",
product_model_503675,503675,product_brand_0000000597,"TS100,TS125",
product_model_503676,503676,product_brand_0000000802,TSR125,
product_model_503677,503677,product_brand_0000000005,COMMON,
product_model_503679,503679,product_brand_0000000597,C100 DREAM,
product_model_503680,503680,product_brand_0000000507,"C100 EXCESS,DREAM",
product_model_503682,503682,product_brand_0000000794,C100 DREAM,
product_model_503683,503683,product_brand_0000000668,WAVE125,
product_model_503684,503684,product_brand_0000000538,YL2GF,
product_model_503685,503685,product_brand_0000000538,YL2GF,
product_model_503686,503686,product_brand_0000000005,CG125,
product_model_503687,503687,product_brand_0000000005,RP125,
product_model_503689,503689,product_brand_0000000050,CG125,
product_model_503690,503690,product_brand_0000000050,XL100S,
product_model_503691,503691,product_brand_0000000005,CD70,
product_model_503692,503692,product_brand_0000000005,YA7,
product_model_503693,503693,product_brand_0000000005,RS100,
product_model_503694,503694,product_brand_0000000050,YL2GF,
product_model_503695,503695,product_brand_0000000050,RS100,
product_model_503696,503696,product_brand_0000000050,DT100X,
product_model_503697,503697,product_brand_0000000005,RP125,
product_model_503698,503698,product_brand_0000000050,XL125K2,
product_model_503699,503699,product_brand_0000000005,B8,
product_model_503700,503700,product_brand_0000000050,RS125,
product_model_503701,503701,product_brand_0000000605,"WAVE110,XRM110",
product_model_503703,503703,product_brand_0000000005,XL100S,
product_model_503704,503704,product_brand_0000000005,"DT125,O1W",
product_model_503705,503705,product_brand_0000000005,"B1,B1L,B1LP,HDIII",
product_model_503706,503706,product_brand_0000000050,"DT125,O1W",
product_model_503707,503707,product_brand_0000000005,CG125,
product_model_503708,503708,product_brand_0000000611,"HDIII,B1LP",
product_model_503709,503709,product_brand_0000000005,GA1,
product_model_503710,503710,product_brand_0000000005,GA2,
product_model_503711,503711,product_brand_0000000005,TMX155,
product_model_503712,503712,product_brand_0000000050,TMX155,
product_model_503713,503713,product_brand_0000000608,RS125,
product_model_503714,503714,product_brand_0000000005,RS125,
product_model_503715,503715,product_brand_0000000788,GA1,
product_model_503716,503716,product_brand_0000000613,"DT125,OIW",
product_model_503717,503717,product_brand_0000000608,YL2GF,
product_model_503718,503718,product_brand_0000000608,RP125,
product_model_503720,503720,product_brand_0000000005,G7S,
product_model_503721,503721,product_brand_0000000776,G7S,
product_model_503722,503722,product_brand_0000000005,"HDII,HD3",
product_model_503723,503723,product_brand_0000000764,RS100,
product_model_503724,503724,product_brand_0000000005,RS100,
product_model_503725,503725,product_brand_0000000467,X4,
product_model_503726,503726,product_brand_0000000597,RS100,
product_model_503727,503727,product_brand_0000000597,TMX155,
product_model_503728,503728,product_brand_0000000597,X4,
product_model_503729,503729,product_brand_0000000597,HDIII,
product_model_503730,503730,product_brand_0000000005,DT125,
product_model_503733,503733,product_brand_0000000005,RS100,
product_model_503734,503734,product_brand_0000000005,YL2,
product_model_503735,503735,product_brand_0000000005,YL2,
product_model_503737,503737,product_brand_0000000555,COMMON,
product_model_503738,503738,product_brand_0000000597,COMMON,
product_model_503739,503739,product_brand_0000000005,YL2,
product_model_503740,503740,product_brand_0000000803,COMMON,
product_model_503741,503741,product_brand_0000000486,COMMON,
product_model_503742,503742,product_brand_0000000574,COMMON,
product_model_503744,503744,product_brand_0000000005,RS100,
product_model_503746,503746,product_brand_0000000005,YL2,
product_model_503747,503747,product_brand_0000000005,"GP125,X4",
product_model_503748,503748,product_brand_0000000719,TMX155,
product_model_503749,503749,product_brand_0000000005,DT100X,
product_model_503750,503750,product_brand_0000000625,YL2,
product_model_503751,503751,product_brand_0000000440,HDIII,
product_model_503752,503752,product_brand_0000000719,TMX155,
product_model_503754,503754,product_brand_0000000597,CG125,
product_model_503756,503756,product_brand_0000000597,CB100,
product_model_503758,503758,product_brand_0000000597,XL125S,
product_model_503759,503759,product_brand_0000000597,CB100,
product_model_503761,503761,product_brand_0000000597,CG125,
product_model_503762,503762,product_brand_0000000597,XL125S,
product_model_503763,503763,product_brand_0000000611,CT100,
product_model_503766,503766,product_brand_0000000005,GA1 B,
product_model_503767,503767,product_brand_0000000005,DT175,
product_model_503768,503768,product_brand_0000000611,DT175,
product_model_503769,503769,product_brand_0000000005,DT175,
product_model_503770,503770,product_brand_0000000697,"WAVE125,XRM",
product_model_503771,503771,product_brand_0000000697,"WAVE125,XRM",
product_model_503772,503772,product_brand_0000000697,XLR200,
product_model_503773,503773,product_brand_0000000804,DT100X,
product_model_503774,503774,product_brand_0000000468,DT100X,
product_model_503775,503775,product_brand_0000000468,DT100X,
product_model_503776,503776,product_brand_0000000804,DT100X,
product_model_503777,503777,product_brand_0000000804,"TS125,X4",
product_model_503778,503778,product_brand_0000000597,"TS125,X4",
product_model_503781,503781,product_brand_0000000597,B120,
product_model_503782,503782,product_brand_0000000597,FA50,
product_model_503783,503783,product_brand_0000000597,B120,
product_model_503785,503785,product_brand_0000000597,CB400,
product_model_503786,503786,product_brand_0000000597,CB400,
product_model_503787,503787,product_brand_0000000597,XL185S,
product_model_503788,503788,product_brand_0000000597,XL185S,
product_model_503789,503789,product_brand_0000000597,XL185S,
product_model_503790,503790,product_brand_0000000608,"DT125,O1W,RP125",
product_model_503791,503791,product_brand_0000000597,"DT125,O1W,PR125",
product_model_503792,503792,product_brand_0000000608,"DT125,O1W",
product_model_503793,503793,product_brand_0000000597,"DT125,O1W",
product_model_503794,503794,product_brand_0000000597,DT125G,
product_model_503797,503797,product_brand_0000000005,DT125G,
product_model_503799,503799,product_brand_0000000005,YA7,
product_model_503800,503800,product_brand_0000000613,YA7,
product_model_503801,503801,product_brand_0000000005,YA6,
product_model_503804,503804,product_brand_0000000608,YA6,
product_model_503805,503805,product_brand_0000000005,RS125,
product_model_503806,503806,product_brand_0000000611,"BILP,HDIII",
product_model_503807,503807,product_brand_0000000005,J1,
product_model_503808,503808,product_brand_0000000805,COMMON,
product_model_503809,503809,product_brand_0000000742,COMMON,
product_model_503811,503811,product_brand_0000000742,COMMON,
product_model_503812,503812,product_brand_0000000805,COMMON,
product_model_503813,503813,product_brand_0000000805,COMMON,
product_model_503814,503814,product_brand_0000000805,COMMON,
product_model_503815,503815,product_brand_0000000805,COMMON,
product_model_503816,503816,product_brand_0000000742,COMMON,
product_model_503817,503817,product_brand_0000000769,COMMON,
product_model_503821,503821,product_brand_0000000742,COMMON,
product_model_503822,503822,product_brand_0000000742,COMMON,
product_model_503823,503823,product_brand_0000000805,COMMON,
product_model_503824,503824,product_brand_0000000742,COMMON,
product_model_503827,503827,product_brand_0000000742,COMMON,
product_model_503828,503828,product_brand_0000000805,COMMON,
product_model_503830,503830,product_brand_0000000742,COMMON,
product_model_503831,503831,product_brand_0000000769,COMMON,
product_model_503832,503832,product_brand_0000000769,COMMON,
